male;Mike;Bracy;Mauá;Brazil;3/20/1948;(11) 8956-7936;AB+;73.5;180
male;Gregory;Ford;Bost;Belgium;9/21/1983;0489 66 40 81;A+;94.1;177
male;Gabrjel;Kalinowski;Picton;Canada;5/16/1977;613-471-2766;O-;78.7;187
female;Alisha;Sykes;Nebida;Italy;3/24/1937;3 702 677 884;B-;78.1;156
female;Lee;Salyers;Lindau;Germany;02.09.1937;08382 93 75 72;O+;81.5;166
female;Anja;Werfel;Benidorm;Spain;8/30/1940;797 218 256;B+;71.6;165
male;James;Taylor;Sugar Land;United States;09.05.1966;713-891-7533;O+;107;168
male;Claude;Barrientos;HAID;Austria;06.02.1957;0676 582 02 34;A+;65.9;170
male;Aidan;Skinner;WALLISDOWN;United Kingdom;05.05.1934;7 889 973 975;O+;67.1;165
male;Tony;Parker;Vancouver;Canada;12.10.1988;604-718-7496;A+;100.9;173
male;Ellis;Simmons;Beaver Creek;Canada;12.01.1947;867-862-2248;A+;65.8;184
female;Vernell;Ward;Squamish;Canada;3/29/1996;604-849-6269;O-;66.5;166
male;David;Dale;Florianópolis;Brazil;9/21/1941;(48) 3411-9809;A+;70.9;178
female;Giorgia;Castiglione;Letschin;Germany;8/23/1987;033475 75 65;A+;77.3;165
male;Mason;Graves;MOUNT ARCHER;Australia;5/28/1997;(07) 4947 6410;O+;83;186
male;Edgardo;Bianchi;TOULON;France;10.11.1936;04.22.37.98.17;O+;100.5;168
male;Carolos;Dubeau;Marquette;United States;7/22/1985;906-236-5592;A+;110.6;179
male;Tobias;Wirth;Warszawa;Poland;2/17/1989;69 528 61 23;B+;67.4;184
male;Bertrand;Ruest;Burnaby;Canada;9/19/1982;604-240-6222;O+;72.3;187
female;Ausonia;Siciliano;Toronto;Canada;1/27/1994;416-230-1186;O+;67.1;164
male;Christian;Cadieux;Oberboihingen;Germany;10.10.1933;07022 27 36 37;O+;74.2;165
female;Charlotte;Peters;Szczecin;Poland;10/29/1976;60 737 21 40;B+;102.3;168
female;Mackenzie;Heyes;MARSEILLE;France;9/27/1939;04.26.29.35.88;O+;91.3;162
male;Brandon;Connor;AUEN;Austria;07.09.1984;0650 729 25 36;A+;100.8;180
female;Ashley;Wolfe;BROMLEY GREEN;United Kingdom;7/26/1949;7 855 531 497;O+;68.5;168
male;Michael;Dukes;Porqueira;Spain;07.08.1934;759 544 452;B+;67.3;181
female;Marion;Burd;FADMOOR;United Kingdom;2/14/1970;7 727 838 780;O+;103.3;160
female;Nadine;Werner;Cachoeirinha;Brazil;4/18/1946;(51) 8028-9265;O+;54.1;160
male;Sam;Cox;Hallaar;Belgium;4/15/1933;0481 24 30 42;O+;79.5;174
female;Valeria;Marino;RUAIG;United Kingdom;04.09.1980;7 840 720 093;O+;98.1;164
female;Abbie;Cunningham;Tát;Hungary;12.11.1981;(33) 318-166;B+;56.8;159
female;Alexandra;McGarry;Tiszabercsel;Hungary;09.03.1958;(30) 870-5040;O+;104.2;167
female;Lucinda;Keating;Avaré;Brazil;03.09.1994;(14) 9762-9106;O+;77.7;154
female;Marcelle;Garza;Ibros;Spain;05.09.1995;798 412 692;O-;86;173
female;Louise;Schofield;Campo Grande;Brazil;07.12.1941;(67) 3649-4630;O+;65.7;166
male;Jurek;Kowalski;Fort Mcmurray;Canada;6/28/1972;780-742-8112;O+;75.2;178
male;Algernon;Séguin;Indianapolis;United States;4/30/1938;765-437-6104;AB-;93.3;175
female;Melissa;Gill;Tourinne;Belgium;09.02.1941;0472 76 42 84;O-;62.9;168
female;Phoebe;Howarth;Máza;Hungary;9/16/1963;(72) 956-908;A+;100.1;161
female;Isabella;Harper;Boussu;Belgium;4/21/1984;0495 74 71 55;A+;79.9;168
male;Ethan;Foster;ST. LEONHARD BEI SIEBENBRÜNN;Austria;3/16/1949;0681 778 46 45;O+;82.3;168
female;Birgit;Wagner;Hoepertingen;Belgium;11.11.1996;0488 94 29 20;B+;77.1;160
female;Maddison;Hanger;Fresno de Torote;Spain;3/15/1933;712 759 448;B+;52.4;161
male;Leone;Sagese;Ourense;Spain;6/22/1963;679 213 436;O+;110.6;185
female;Gracja;Duda;Giuggianello;Italy;6/16/1947;3 765 502 596;A+;76.5;156
female;Indiana;Bindon;Erdweg;Germany;07.05.1935;08254 62 91 43;O-;67.2;160
male;James;Hammon;Victoria;Canada;9/22/1953;250-896-8412;B+;82.2;179
female;Claudia;Hoffmann;Pervijze;Belgium;3/24/1977;0481 16 76 55;B+;91.1;165
male;Amadeusz;Jabłoński;Neunkirchen;Germany;4/13/1953;02735 46 05 77;B+;89.3;184
female;Giordana;Fiorentino;Arnedillo;Spain;03.06.1963;769 858 468;AB+;91.8;167
male;Michael;Hill;HIGH BONNYBRIDGE;United Kingdom;3/17/1951;7 815 666 441;A+;73.2;174
female;Andrea;Shuster;Samambaia;Brazil;4/13/1967;(61) 6757-7428;A+;74.7;164
male;Tom;Hoffmann;Anniston;United States;2/21/1947;256-236-1419;O+;98;166
male;Quincy;Benoit;Csorba;Hungary;05.01.1998;(30) 623-2520;A+;89;175
male;Jacob;Glasgow;Fuchsmühl;Germany;02.10.1955;09634 39 60 60;O+;78.7;181
female;Indiana;Carnegie;Monza;Italy;11/28/1935;3 256 212 297;A+;81.6;152
female;Marthe;Poisson;Mezzanego;Italy;5/29/1935;3 762 950 446;O+;57.1;170
female;Daisy;Steele;GARIUSCH;Austria;8/20/1963;0681 283 90 57;O+;58.8;170
male;Kazimierz;Kalinowski;ST DAVID'S;United Kingdom;8/23/1957;7 957 768 392;A+;79;175
male;Alan;Alexander;KALCH;Austria;04.12.1971;0699 199 34 85;B+;94;175
male;Giorgio;Padovesi;Cruz Alta;Brazil;06.03.1971;(55) 3978-4546;A+;93.3;178
male;Wawrzyniec;Tomaszewski;Segromigno In Monte;Italy;01.11.1939;3 138 015 786;B+;78;177
female;Michelle;Lustig;MALLING;Austria;03.09.1967;0676 376 34 46;O+;74.1;166
male;Peter;Bader;EAST COWICK;United Kingdom;12/28/1981;7 051 484 548;O+;92;179
male;John;Robinson;As;Belgium;10.01.1975;0492 19 96 73;O+;75.4;173
female;Amelie;Lodewyckx;Araçatuba;Brazil;02.10.1997;(18) 5497-3661;O+;65;161
female;Abby;Hewitt;Radom;Poland;02.12.1986;88 636 09 30;O+;74.6;158
female;Brooke;Teichelmann;Moosonee;Canada;07.03.1990;705-336-1905;O+;48;163
male;Ernest;Aubin;Santa Úrsula;Spain;10/23/1950;772 004 317;AB-;81.7;164
male;Connor;Macansh;Toronto;Canada;4/24/1941;416-725-3277;B+;64.3;172
female;Danielle;Joseph;Bagnasco;Italy;12/15/1995;3 420 816 860;A+;72.9;168
male;Diego;Pirozzi;Offagne;Belgium;01.10.1975;0475 20 46 86;A+;100.5;167
male;Frediano;Lori;Tulsa;United States;4/20/1999;918-317-0382;O+;94.4;174
male;Frontino;Dodier;Manaus;Brazil;5/19/1981;(92) 9221-7300;A+;109.5;185
female;Ruth;Menard;New Westminster;Canada;08.10.1979;604-537-8516;O+;77.5;169
female;Vignette;Arpin;UNDERWOOD;Australia;10.05.1986;(03) 6235 8547;O+;59.6;168
female;Lynda;Blanford;CAPE SCHANCK;Australia;06.04.1960;(03) 9796 6688;AB+;82.9;167
male;Jens;Duerr;STRATFORD;Australia;4/19/1987;(02) 4942 8508;O+;113.4;190
male;Finlay;Blackburn;Inowrocław;Poland;4/30/1933;60 723 34 76;O+;66.5;173
male;Amalio;Li Fonti;Pinhal Novo;Portugal;5/27/1941;212 657 610 520;O+;68.7;165
female;Lillian;Tyler;Niederzier;Germany;10.06.1941;02421 40 11 37;B+;76.5;153
male;Thorsten;Frankfurter;LOUGHTON;United Kingdom;1/23/1980;7 707 904 971;A+;94.8;176
male;Sam;Morley;Xinguara;Brazil;11.01.1942;(94) 2591-8947;A+;83.4;181
male;Carl;Johnson;Glenrock;United States;3/18/1960;307-436-6698;B+;86;174
male;Spencer;McKenzie;Sobral da Adiça;Portugal;11.11.1954;212 843 971 618;O+;73.4;172
female;Pauline;Belisle;Riviere Du Loup;Canada;11.07.1947;418-868-2083;O-;50.6;158
male;Jens;Mauer;Gáborjánháza;Hungary;6/22/1936;(92) 840-460;O+;100.1;175
female;Małgorzata;Grabowska;Schweinschied;Germany;01.01.1970;06753 83 27 01;A+;94;165
male;Jude;Slater;Tilly;Belgium;8/14/1973;0489 60 79 83;A-;67.3;185
female;Rebecca;Hannah;Büsingen;Germany;08.12.1991;07734 12 63 99;O+;84.6;175
female;Scarlett;Perrett;PELVERATA;Australia;3/27/1972;(03) 6268 6168;O+;63.9;162
male;Justin;Thorby;NARBONNE;France;10/16/1966;04.81.02.99.62;O+;73.1;177
male;Robert;Banks;Beja;Portugal;4/19/1988;212 846 209 249;B+;105.3;181
male;Peter;Drechsler;Ourinhos;Brazil;09.01.1971;(14) 8468-6522;A+;86.5;175
male;Sobiesław;Adamski;Villa Biscossi;Italy;01.04.1999;3 390 625 102;A+;57;188
male;Ralph;Pfeffer;Szczecin;Poland;8/28/1982;79 266 95 99;B+;100.8;187
male;Mateusz;Ostrowski;Londrina;Brazil;9/19/1934;(43) 5950-4277;B+;63.5;167
male;Abele;Piazza;Érpatak;Hungary;2/23/1970;(42) 626-550;A+;115.1;184
male;Erik;Moench;Castellina In Chianti;Italy;5/22/1967;3 667 621 575;A+;115;187
female;Emily;Turnbull;EDT;Austria;1/14/1945;0688 596 92 41;B+;89.4;155
female;Virginie;Pinneau;Csengersima;Hungary;6/30/1985;(44) 922-575;B+;49.2;165
female;Tia;Cooke;OTTSDORF;Austria;02.12.1942;0680 626 92 53;A+;63.4;165
male;Tristan;Shann;HAGUENAU;France;4/22/1934;03.28.29.09.01;B+;95.5;164
female;Ruby;Couturier;Fauroeulx;Belgium;1/17/1996;0496 83 09 28;O+;72.8;168
female;Phillipa;Douffet;Sarria;Spain;4/23/1979;686 204 844;O+;87.3;161
male;Hipolit;Chmielewski;Aguilar de la Frontera;Spain;12.03.1936;620 835 032;A+;74.9;178
female;Victoria;Stevenson;BELLAMACK;Australia;3/31/1939;(08) 8900 3167;O+;61.2;168
male;René;Herrmann;Elmsford;United States;1/23/1961;646-772-6083;B+;90.2;168
male;Eugène;Lang;DITTERSDORF;Austria;09.02.1971;0676 693 43 49;B+;112.1;186
female;Janean;Walton;Guelph;Canada;7/21/1979;519-837-3849;B+;68.3;160
male;Lucjusz;Zielinski;Barroselas;Portugal;4/21/1981;212 583 322 132;B+;89.6;185
male;Marco;Ackermann;WEETHLEY;United Kingdom;7/16/1977;7 001 116 712;O+;66.8;171
male;Curtis;Course;Pommeroeul;Belgium;7/29/1976;0480 34 31 23;A+;72.4;176
male;Erik;Sankt;Salvador;Brazil;3/23/1935;(71) 8892-9324;A+;73.5;170
female;Estelle;Johnson;Worthington;United States;1/14/1938;614-438-7622;O+;73.2;169
female;Kaila;Reynolds;Rabanera;Spain;1/13/1938;735 584 310;O+;101.3;170
male;Dominic;Stewart;Stralsund;Germany;12/19/1993;03831 53 52 17;A+;64.8;186
female;Nerea;Pugliesi;L' Hospitalet de Llobregat;Spain;6/26/1976;722 868 284;A-;63.9;165
male;Jonas;Wannemaker;Vászoly;Hungary;10.11.1970;(87) 803-450;B+;113.2;177
female;Hanna;Ostrowska;CERGY;France;09.11.1973;01.99.08.33.54;A-;51.5;164
male;Konstantyn;Nowakowski;Neiva;Portugal;02.10.1994;212 589 145 149;O+;84.9;177
female;Lauren;Jaynes;ARGENTEUIL;France;09.10.1956;01.15.69.92.42;B+;77;155
male;Błažej;Michalski;Sferracavallo;Italy;11.07.1971;3 194 969 762;B+;103;184
female;Heike;Reinhard;Agüimes;Spain;08.07.1955;722 103 745;B-;90.2;154
female;Lilly;Bock;DOCKERS PLAINS;Australia;1/18/1939;(03) 5393 2844;O+;83;159
female;Traci;Young;Ponteceso;Spain;10.07.1955;612 589 012;A+;77.1;161
male;Jayden;Ahmed;Warszawa;Poland;7/13/1959;60 117 80 42;A+;106.3;173
male;Zachary;Hart;Wetaskiwin;Canada;11/13/1959;780-361-0223;A-;81.9;178
male;Koby;Rendall;Luziânia;Brazil;09.08.1939;(61) 7856-2004;A+;82;175
male;Aleš;Jasiński;DUNLEY;United Kingdom;05.08.1988;7 971 010 728;O+;108.9;171
male;Racław;Ostrowski;Dallas;United States;08.06.1980;972-931-4949;B+;71.8;176
female;Katrin;Lehmann;Thumaide;Belgium;12.08.1952;0471 83 19 73;B+;100.5;163
male;Florian;Achen;Hamilton;Canada;05.01.1977;905-512-9102;B+;98.4;167
male;Van;Williams;Sulzbach;Germany;9/29/1967;02604 86 62 27;B+;103.4;179
male;John;Perkins;Ligetfalva;Hungary;8/20/1972;(83) 528-350;O+;97.5;170
male;Klaus;Eisenhower;München;Germany;4/27/1974;089 21 30 02;A+;71.1;175
male;Jesus;Schroder;Sobral;Brazil;08.02.1962;(88) 2357-4057;A+;92;174
male;Rodrigo;Pisani;Xitta;Italy;12.08.1932;3 757 154 275;A+;85.8;179
male;Emanuele;Zito;Tékes;Hungary;5/19/1983;(72) 457-533;O+;109.4;171
female;Ania;Zawadzka;Parets del Vallès;Spain;12/27/1996;682 811 853;A-;82.4;172
female;Patricia;James;Damak;Hungary;4/22/1995;(20) 796-4160;A+;62.2;160
female;Alaine;Verreau;BUCKINGHAM;Australia;9/29/1944;(07) 4529 7691;O+;73.5;162
male;Luke;Preston;Barco;Portugal;2/25/1953;212 532 698 175;A+;68;172
male;Kian;Walker;Capanne Vecchie;Italy;4/19/1942;3 811 660 619;O-;72.5;178
male;Norberto;Lucchesi;Zalaköveskút;Hungary;12/21/1981;(83) 330-511;B+;69.6;187
male;Tobias;Gottlieb;MARSEILLE;France;04.10.1953;04.16.83.33.69;A-;94.9;185
male;Jarosław;Pawłowski;Magyarhomorog;Hungary;2/16/1960;(54) 197-254;O+;85.1;168
male;Berardo;Lombardi;NHILL;Australia;04.01.1997;(03) 5358 8531;O+;57.7;176
male;Kenneth;Artis;Piedralaves;Spain;9/26/1990;657 935 604;A-;97.8;185
male;Kristian;Fink;Santa Eulália;Portugal;10/24/1982;212 536 009 236;B+;109.2;181
female;Manuela;Napolitani;GIF-SUR-YVETTE;France;09.10.1984;01.68.61.83.92;O+;65.2;171
male;Vick;Lamy;Katowice;Poland;11/28/1966;66 598 65 59;O-;106.8;172
female;Suzette;Huppé;Vale do Asno;Portugal;10.08.1956;212 596 184 130;O+;78.3;164
male;Ralph;Brandt;Winnipeg;Canada;12/19/1970;204-977-1023;B-;92.7;175
female;Claudette;Bonsaint;São Paulo;Brazil;12/26/1932;(11) 7263-6461;A-;53.1;150
male;Nicholas;Gill;BULLENGAROOK;Australia;11.04.1951;(03) 8508 4757;AB+;72.6;165
male;Mikolaj;Olszewski;Cleveland;United States;1/22/1984;216-902-3342;O+;67.1;183
female;Czesława;Majewska;Koszalin;Poland;12.08.1965;67 352 82 93;B+;71;173
male;Ethan;Rice;COLMAR;France;06.05.1955;03.06.43.76.97;O+;78.3;184
male;Marcus;Mason;LITTLE LONGSTONE;United Kingdom;9/14/1991;7 029 653 785;B+;87.4;175
male;Spencer;Hillgrove;Lago Di Vico;Italy;09.02.1935;3 313 273 490;O+;63.9;165
female;Marcelina;Kozłowska;Tönning;Germany;4/13/1998;04861 95 50 48;B+;63.6;175
male;Jay;Gour;Meeswijk;Belgium;3/31/1995;0498 20 64 99;O-;105.3;175
female;Cinzia;Iadanza;Schwörstadt;Germany;04.11.1976;07623 44 90 35;AB+;73.6;171
male;Serafin;Wysocki;Vitória;Brazil;01.09.1977;(27) 8288-2254;O+;85.3;178
female;Madison;Button;El Paso;United States;02.04.1963;915-724-0487;O+;70.2;162
female;Evie;Foveaux;NO MAN'S HEATH;United Kingdom;7/21/1998;7 075 913 016;O+;71.9;160
female;Concetta;Zito;Fuenteliante;Spain;03.01.1935;756 137 477;O+;59.6;164
male;Sergio;Sabbatini;NUNBURNHOLME;United Kingdom;9/29/1970;7 975 415 021;B+;65.5;172
male;Jordan;Nicholson;MOUNT ALFORD;Australia;06.09.1950;(07) 4527 9010;B+;71.7;176
female;Aurora;Endrizzi;Cantimpalos;Spain;4/19/1940;727 279 535;O+;69.4;166
male;Mayhew;Josseaume;Dotternhausen;Germany;1/20/1959;07427 30 64 38;B+;71.8;175
female;Manuela;Wirtz;Konstanz Dingelsdorf;Germany;03.10.1992;07531 48 40 04;A+;89.9;155
female;Julia;Ballard;Salvador;Brazil;07.09.1971;(71) 4157-4479;A+;66.3;173
female;Hollie;Sinclair;Berumbur;Germany;09.03.1973;04936 70 47 77;AB+;74.5;156
female;Baptiste;Potvin;MINBRIE;Australia;3/20/1988;(08) 8783 7318;B+;100.3;167
male;Gabriel;Labrie;Alesón;Spain;04.11.1995;794 099 271;O+;73.4;181
male;Matthew;Rahman;THURN;Austria;03.08.1961;0699 511 56 59;A+;107.2;181
male;Joseph;Kendrick;HOUILLES;France;10/24/1972;01.98.61.31.33;B+;71.4;180
male;Ziemowit;Nowak ;Utebo;Spain;6/21/1979;685 829 112;B+;63.6;173
female;Emily;Waterfield;STANSTEAD ABBOTS;United Kingdom;12/15/1986;7 739 427 461;B+;49.7;155
female;Brenda;Williams;Alcainça;Portugal;5/19/1952;212 156 621 095;O+;91.6;161
female;Manuela;Kohl;Táp;Hungary;10.09.1934;(96) 717-201;O+;86.5;160
female;Annett;Ackermann;Xinzo de Limia;Spain;10.05.1966;666 369 817;B+;52.1;173
female;Rachel;Edden;Afonsoeiro;Portugal;06.10.1979;212 652 869 578;A+;100.5;159
male;Sven;Zweig;UNTERBERG;Austria;08.06.1968;0681 273 85 28;A+;74.1;169
female;Clementina;Moretti;Baronville;Belgium;8/27/1957;0490 62 68 70;A+;59.2;157
male;Jay;Watkins;Lombard;United States;02.11.1953;773-876-4533;A-;74.6;165
male;John;Erskine;ALTHÖLLERSBERG;Austria;05.09.1959;0660 348 73 15;A+;69.3;184
female;Angela;Rosenstein;Poço Frades;Portugal;9/23/1986;212 663 924 940;A+;50.8;172
female;Łucja;Gorska;Kásád;Hungary;9/19/1940;(72) 967-068;A+;52.2;158
male;Aleksander;Duda;Warszawa;Poland;6/19/1971;67 366 93 81;AB+;79.1;187
female;Renée;Drouin;Szendrô;Hungary;04.03.1998;(48) 134-641;O+;51.5;167
female;Sylwia;Wiśniewska;NANTES;France;12.10.1934;02.46.25.34.15;B+;77.8;168
female;Charlotte;Armstrong;KELLINGTON;United Kingdom;10/24/1977;7 878 292 377;A+;60.5;168
female;Andrea;Kaestner;Érsekvadkert;Hungary;3/20/1938;(35) 922-230;O+;77.9;167
male;Nikifor;Tomaszewski;SCHWAIGERN;Austria;12/28/1970;0699 799 86 36;B+;66.6;178
female;Milla;Wicks;SOUTHERN BROOK;Australia;11.01.1947;(08) 9007 2762;O+;52.9;161
female;Ruby;Faucher;Newmarket;Canada;9/16/1933;905-960-6085;A+;95;163
female;Karolin;Wexler;Toronto;Canada;09.05.1947;416-216-7020;O+;78.6;163
female;Luigina;Palermo;Szeged;Hungary;11/15/1956;(62) 232-668;A+;58.6;164
female;Elvia;Mancini;BOWLING;United Kingdom;1/27/1937;7 805 788 470;A+;72.3;165
male;Jamie;Broome;Eberfing;Germany;06.02.1955;08801 80 91 31;B+;89.7;167
male;Talbot;Lampron;Guarulhos;Brazil;04.02.1956;(11) 6205-8626;O+;83.3;186
male;Joe;Warner;Jandira;Brazil;11.11.1962;(11) 7083-7628;B+;64.3;180
female;Carmela;Rizzo;SUMMERTOWN;Australia;07.05.1949;(08) 8210 9521;O+;53.9;156
male;Delmar;Lagrange;Eden Prairie;United States;10/19/1978;952-944-4920;B+;93.2;171
male;Tito;Lo Duca;Coburg;Germany;7/18/1940;09561 93 01 00;B+;73.8;184
female;Eulalie;Tachel;Toronto;Canada;12.03.1940;416-670-4136;O-;69.5;150
male;Orson;Charpie;Uberlândia;Brazil;10.06.1997;(34) 5528-3025;AB+;83.8;190
male;Charlie;Cordell;Verlée;Belgium;4/14/1967;0499 54 23 03;A+;70.5;166
male;Jamie;Lucas;Betanzos;Spain;10/27/1938;697 623 397;A+;78.1;162
male;Travers;Fremont;Santa Eufemia;Spain;5/27/1946;720 330 845;O+;97.2;163
male;Przemysław;Wysocki;Froidfontaine;Belgium;3/16/1959;0488 69 94 13;A+;94.1;176
male;Martin;Kuhn;Albenga;Italy;09.10.1966;3 836 567 601;B+;106.8;188
male;Oliver;Anderson;CROSSHANDS;United Kingdom;8/13/1936;7 727 053 185;A+;62.1;179
female;Elise;Francis;Olathe;United States;7/18/1957;913-764-2737;O+;95.8;167
female;Misty;Anderson;La Orotava;Spain;04.03.1942;719 597 231;B+;62;161
female;Isabelle;May;Halkirk;Canada;3/21/1985;403-884-7541;A+;98.2;167
male;Emeryk;Król;COLWYN BAY;United Kingdom;12/29/1936;7 961 097 755;O+;83.2;182
male;Alexander;Fowler;BARDEN RIDGE;Australia;3/14/1964;(02) 4236 6835;O+;89.1;187
female;Jadwiga;Sobczak;Leira Maior;Portugal;04.06.1968;212 536 266 838;O-;95;161
female;Rosamonde;Bourassa;BAUMGARTLING;Austria;04.03.1987;0699 830 58 59;O+;50.6;156
male;Samuel;Hartley;Beeton;Canada;03.09.1962;905-801-0090;O+;94.7;167
male;Łukasz;Kucharski;JOCHING;Austria;7/13/1970;0650 843 73 36;A+;81.2;184
female;Yvette;Mouet;MONTACUTE;Australia;12.03.1973;(08) 8273 7562;A+;81.2;168
female;Jarosława;Walczak;Tollos;Spain;5/19/1967;770 553 567;A+;59.7;155
male;Cooper;Lavater;LONDON BEACH;United Kingdom;10.03.1969;7 925 605 965;O+;101.7;178
female;Maya;Musgrove;Upper Marlboro;United States;03.11.1942;301-780-8556;A+;63.8;167
female;Angel;Landers;Białystok;Poland;03.04.1982;79 762 18 72;A+;60.9;160
female;Ksenia;Czerwinska;LENWADE;United Kingdom;02.02.1978;7 806 717 677;O+;97.2;157
female;Tahlia;Eades;YAGOONA;Australia;11/22/1994;(02) 9187 4907;O+;69.7;158
male;Aaron;Ernest;São Paulo;Brazil;12/21/1977;(11) 4235-7091;AB+;84.9;189
male;Steve;Mendoza;Katowice;Poland;3/24/1941;79 659 65 29;O+;84.4;169
male;Walter;Baden;Fullerton;United States;6/23/1950;818-634-1864;O+;74.3;167
female;Lucinda;Kethel;MAFFRA WEST UPPER;Australia;06.05.1979;(03) 5307 8069;B+;77.3;155
male;John;Wessel;Melres;Portugal;07.02.1987;212 211 166 278;O+;87.2;173
female;Cora;Smith;CLACHNABRAIN;United Kingdom;9/22/1983;7 957 247 177;A+;57.4;172
female;Gracie;Potter;Nethen;Belgium;05.03.1979;0472 68 58 08;A-;62.8;175
female;Hannah;Alexander;ROUEN;France;11/20/1978;02.19.50.02.31;A+;54.4;158
female;Nadine;St-Jean;Velbert Birth;Germany;8/24/1964;02051 91 33 18;B+;93.3;155
male;Sandro;Siciliani;YANCHEP;Australia;04.08.1992;(08) 9292 7400;O+;60.2;182
male;Frank;Baader;SABERDA;Austria;02.06.1983;0688 169 39 53;B+;64.2;190
female;Klaudia;Schröder;Numão;Portugal;4/16/1977;212 715 811 172;AB+;51.2;166
female;Cinzia;Piazza;Hamme-Mille;Belgium;10.01.1996;0487 57 97 76;A+;78.3;159
male;Daniel;Macdonald;Colombo;Brazil;7/25/1957;(41) 3540-3050;AB+;103.3;177
female;Sara;Jenkins;Morales de Toro;Spain;10.01.1975;746 974 592;A+;81.4;156
female;Antje;Schroeder;Humilladero;Spain;8/22/1963;777 495 153;O+;83.6;162
male;Fosco;Gallo;MELUN;France;07.06.1941;01.60.41.14.57;B+;82.6;165
male;Alain;Dennis;Casa Meada;Portugal;11/30/1967;212 396 078 308;A+;89.9;175
female;Lucia;Udinesi;SARREGUEMINES;France;01.05.1946;03.31.24.19.17;A+;53.9;170
male;Gary;Tolliver;Artimino;Italy;9/26/1989;3 622 594 973;O+;108.4;171
female;Jolanta;Woźniak;Concord;Canada;1/28/1962;905-326-6207;B+;70.7;156
male;David;Botts;San Michele;Italy;11/24/1933;3 549 892 398;B+;93.3;167
female;Fiorenza;Longo;l' Olleria;Spain;6/25/1939;721 895 442;B+;62.6;151
female;Sarah;Herz;München;Germany;09.08.1988;089 29 07 54;O+;93.4;163
female;Margaret;Pierce;Vitória;Brazil;7/15/1953;(27) 5983-6395;O+;102.8;172
female;Fiore;Fiorentini;Vlotho;Germany;1/15/1969;05733 75 70 29;O+;103.3;163
female;Lavinia;Mazzanti;Lublin;Poland;2/18/1975;72 337 06 34;A+;72.4;159
male;Andrew;Wheeler;Nozzano;Italy;12/21/1993;3 978 879 924;O+;82.8;175
male;Dominic;Hickey;Tulsa;United States;3/27/1989;918-295-9023;O+;68.8;186
male;Spartaco;Lucchesi;Warszawa;Poland;1/30/1951;79 353 96 05;O+;80.3;185
male;Gildo;Ferri;Wartenberg;Germany;8/20/1961;06641 94 28 87;O+;73.6;170
male;Lucas;Turnbull;Lier;Belgium;6/28/1980;0498 62 12 92;A+;110.2;183
female;Gaetana;Endrizzi;ROTHENTHURM;Austria;3/27/1998;0664 823 61 55;O-;62;158
male;Nicholas;Duigan;Lisboa;Portugal;09.02.1951;212 124 405 934;A+;88.7;166
male;Angelo;Capon;Langenberg;Germany;11.02.1974;02941 16 53 47;O+;91.6;186
female;Sophie;Lehmann;Giove;Italy;12/16/1957;3 564 308 820;O+;78.8;168
female;Maria;Probst;Bamberg;Germany;12/16/1978;0951 79 07 23;B+;65.3;165
female;Wisia;Walczak;Sarnia;Canada;10.06.1952;519-344-0692;A+;82;168
female;Carla;Monaldo;Hejôszalonta;Hungary;8/17/1932;(46) 512-214;O+;54.5;157
female;Amitee;Dumont;CAVAILLON;France;02.07.1952;04.41.32.88.02;O+;91.2;162
female;Grażyna;Adamska;El Cajon;United States;9/28/1953;858-832-4162;A+;73.2;153
male;Finley;Dunn;NEW MOAT;United Kingdom;6/25/1965;7 873 898 311;AB+;67.5;179
female;Pénélope;Fortier;Drávaivány;Hungary;2/13/1934;(60) 289-271;B+;48.4;163
male;William;Robitaille;SANKT OSWALD BEI HASLACH;Austria;5/22/1978;0660 306 23 50;A+;101.5;175
male;Łukasz;Wiśniewski;Amieiro;Portugal;2/22/1974;212 591 932 991;B+;68.7;188
male;Henry;Gaulin;Fort Washington;United States;6/16/1941;484-702-3873;O+;60.2;172
female;Anna;Wexler;Warszawa;Poland;8/19/1996;78 311 09 52;O+;63;165
male;Talon;Rochefort;Marina Di Castellaneta;Italy;7/31/1985;3 255 015 710;O+;112.4;180
female;Jorja;Tuckson;MOUNT PLEASANT;Australia;05.07.1957;(08) 8202 9087;AB+;89;164
male;Merico;Siciliano;Deep River;Canada;4/27/1973;613-584-8768;O+;111.9;169
male;Robert;Schuster;Santa Maria;Brazil;07.09.1977;(61) 4807-2557;B+;108.4;170
male;Cleveland;Beck;Manzanares de Rioja;Spain;10/27/1986;720 141 022;O-;65.5;174
female;Michelle;Fuchs;White Plains;United States;9/24/1959;914-409-9710;O-;94.2;173
female;Betty;Johnson;BOGEN;Austria;06.10.1934;0681 186 46 48;AB+;59.8;164
female;Delma;Rizzo;Torsa Di Pocenia;Italy;9/29/1952;3 954 307 948;O+;50.2;168
female;Hannah;Hussain;Tías;Spain;05.01.1967;684 655 387;A+;77.3;163
male;Levi;Madgwick;Ferreira do Alentejo;Portugal;04.05.1984;212 843 798 915;B+;66.9;173
female;Francesca;Craig;Terento;Italy;02.06.1984;3 238 006 352;B+;53.4;172
female;Fausta;Lori;Nanaimo;Canada;7/19/1984;250-616-0637;O+;85.9;157
male;Gary;Daly;Szczecin;Poland;7/29/1942;66 195 99 42;B+;103.9;182
male;Joe;Moss;Kielce;Poland;12.12.1954;66 280 51 63;A+;71.3;180
